ID,Latitude,Longitude,Altitude
85106,"-29,6412511000","-50,5643705000","67,314"
85107,"-29,6377309000","-50,5575256000","67,318"
85108,"-29,6400777000","-50,5646638000","67,320"
85109,"-29,6390021000","-50,5654461000","67,323"
85110,"-29,6348952000","-50,5634904000","67,324"
85111,"-29,6427179000","-50,5615347000","67,328"
85112,"-29,6372420000","-50,5490184000","67,328"
85113,"-29,6412511000","-50,5654461000","67,330"
85114,"-29,6351885000","-50,5496051000","67,331"
85115,"-29,6346018000","-50,5498984000","67,332"
85116,"-29,6428157000","-50,5665217000","67,337"
85117,"-29,6395888000","-50,5590901000","67,338"
85118,"-29,6478027000","-50,5832429000","67,343"
85119,"-29,6445758000","-50,5665217000","67,343"
85120,"-29,6373398000","-50,5487250000","67,344"
85121,"-29,6419356000","-50,5665217000","67,346"
85122,"-29,6381220000","-50,5507785000","67,357"
85123,"-29,6378287000","-50,5584056000","67,359"
85124,"-29,6378287000","-50,5586990000","67,359"
85125,"-29,6570922000","-50,5931191000","67,362"
85126,"-29,6346018000","-50,5725844000","67,362"
85127,"-29,6408600000","-50,5617303000","67,366"
85128,"-29,6375353000","-50,5645661000","67,370"
85129,"-29,6389043000","-50,5654461000","67,374"
85130,"-29,6413489000","-50,5656417000","67,376"
85131,"-29,6345040000","-50,5632949000","67,378"
85132,"-29,6379265000","-50,5580145000","67,379"
85133,"-29,6368508000","-50,5506807000","67,381"
85134,"-29,6375353000","-50,5498006000","67,381"
85135,"-29,6377309000","-50,5586012000","67,386"
85136,"-29,6420334000","-50,5665217000","67,388"
85137,"-29,6360686000","-50,5497028000","67,391"
85138,"-29,6454559000","-50,5666195000","67,392"
85139,"-29,6348952000","-50,5530275000","67,393"
85140,"-29,6358730000","-50,5730733000","67,394"
85141,"-29,6365575000","-50,5748334000","67,394"
85142,"-29,6550387000","-50,5921412000","67,402"
85143,"-29,6480960000","-50,5835362000","67,402"
85144,"-29,6482916000","-50,5837318000","67,405"
85145,"-29,6418378000","-50,5665217000","67,408"
85146,"-29,6426201000","-50,5629037000","67,409"
85147,"-29,6457492000","-50,5666195000","67,410"
85148,"-29,6378287000","-50,5583079000","67,416"
85149,"-29,6374376000","-50,5510718000","67,417"
85150,"-29,6563099000","-50,5927279000","67,420"
85151,"-29,6435980000","-50,5631971000","67,420"
85152,"-29,6358730000","-50,5731711000","67,420"
85153,"-29,6425223000","-50,5629037000","67,420"
85154,"-29,6379265000","-50,5582101000","67,427"
85155,"-29,6477049000","-50,5830473000","67,428"
85156,"-29,6379265000","-50,5510718000","67,429"
85157,"-29,6349929000","-50,5496051000","67,430"
85158,"-29,6368508000","-50,5546898000","67,430"
85159,"-29,6372420000","-50,5551788000","67,431"
85160,"-29,6372420000","-50,5559610000","67,431"
85161,"-29,6363619000","-50,5500940000","67,434"
85162,"-29,6347974000","-50,5634904000","67,436"
85163,"-29,6535720000","-50,5828517000","67,436"
85164,"-29,6427179000","-50,5665217000","67,440"
85165,"-29,6394910000","-50,5592857000","67,440"
85166,"-29,6365575000","-50,5540054000","67,442"
85167,"-29,6380243000","-50,5482361000","67,443"
85168,"-29,6464337000","-50,5639793000","67,443"
85169,"-29,6554299000","-50,5915545000","67,448"
85170,"-29,6358730000","-50,5533209000","67,448"
85171,"-29,6459448000","-50,5632949000","67,449"
85172,"-29,6358730000","-50,5732689000","67,451"
85173,"-29,6351885000","-50,5634904000","67,454"
85174,"-29,6353841000","-50,5728777000","67,455"
85175,"-29,6410556000","-50,5605569000","67,456"
85176,"-29,6346996000","-50,5523430000","67,458"
85177,"-29,6358730000","-50,5733666000","67,459"
85178,"-29,6406644000","-50,5600680000","67,462"
85179,"-29,6426201000","-50,5614370000","67,463"
85180,"-29,6349929000","-50,5532231000","67,465"
85181,"-29,6352863000","-50,5534186000","67,466"
85182,"-29,6408600000","-50,5616325000","67,468"
85183,"-29,6408600000","-50,5615347000","67,468"
85184,"-29,6361664000","-50,5752245000","67,470"
85185,"-29,6362641000","-50,5536142000","67,474"
85186,"-29,6336240000","-50,5727799000","67,476"
85187,"-29,6383176000","-50,5480405000","67,480"
85188,"-29,6385132000","-50,5588946000","67,481"
85189,"-29,6457492000","-50,5631971000","67,483"
85190,"-29,6372420000","-50,5555699000","67,490"
85191,"-29,6345040000","-50,5521474000","67,492"
85192,"-29,6377309000","-50,5585034000","67,493"
85193,"-29,6366553000","-50,5752245000","67,494"
85194,"-29,6383176000","-50,5652505000","67,495"
85195,"-29,6365575000","-50,5641749000","67,495"
85196,"-29,6377309000","-50,5577212000","67,499"
85197,"-29,6377309000","-50,5576234000","67,499"
85198,"-29,6378287000","-50,5580145000","67,501"
85199,"-29,6428157000","-50,5623170000","67,504"
85200,"-29,6393932000","-50,5593835000","67,505"
85201,"-29,6390999000","-50,5591879000","67,506"
85202,"-29,6402733000","-50,5595791000","67,506"
85203,"-29,6370464000","-50,5507785000","67,507"
85204,"-29,6377309000","-50,5584056000","67,510"
85205,"-29,6392955000","-50,5593835000","67,511"
85206,"-29,6386110000","-50,5653483000","67,513"
85207,"-29,6401755000","-50,5594813000","67,513"
85208,"-29,6427179000","-50,5629037000","67,519"
85209,"-29,6377309000","-50,5647616000","67,520"
85210,"-29,6555276000","-50,5913589000","67,521"
85211,"-29,6448692000","-50,5666195000","67,521"
85212,"-29,6390021000","-50,5588946000","67,522"
85213,"-29,6376331000","-50,5572322000","67,523"
85214,"-29,6379265000","-50,5505829000","67,523"
85215,"-29,6424246000","-50,5614370000","67,524"
85216,"-29,6380243000","-50,5506807000","67,529"
85217,"-29,6347974000","-50,5497028000","67,530"
85218,"-29,6409578000","-50,5603613000","67,533"
85219,"-29,6372420000","-50,5552765000","67,533"
85220,"-29,6405667000","-50,5599702000","67,533"
85221,"-29,6340151000","-50,5724866000","67,536"
85222,"-29,6426201000","-50,5665217000","67,538"
85223,"-29,6563099000","-50,5909678000","67,541"
85224,"-29,6366553000","-50,5749312000","67,542"
85225,"-29,6350907000","-50,5727799000","67,543"
85226,"-29,6358730000","-50,5734644000","67,546"
85227,"-29,6357752000","-50,5533209000","67,547"
85228,"-29,6412511000","-50,5653483000","67,548"
85229,"-29,6398822000","-50,5646638000","67,551"
85230,"-29,6374376000","-50,5497028000","67,553"
85231,"-29,6386110000","-50,5588946000","67,554"
85232,"-29,6400777000","-50,5593835000","67,560"
85233,"-29,6553321000","-50,5918479000","67,560"
85234,"-29,6553321000","-50,5917501000","67,560"
85235,"-29,6373398000","-50,5496051000","67,561"
85236,"-29,6421312000","-50,5665217000","67,562"
85237,"-29,6346018000","-50,5522452000","67,564"
85238,"-29,6398822000","-50,5591879000","67,569"
85239,"-29,6373398000","-50,5563522000","67,570"
85240,"-29,6382198000","-50,5587968000","67,574"
85241,"-29,6358730000","-50,5753223000","67,575"
85242,"-29,6378287000","-50,5501918000","67,577"
85243,"-29,6425223000","-50,5614370000","67,578"
85244,"-29,6378287000","-50,5510718000","67,579"
85245,"-29,6562121000","-50,5909678000","67,579"
85246,"-29,6358730000","-50,5496051000","67,580"
85247,"-29,6399799000","-50,5592857000","67,583"
85248,"-29,6446736000","-50,5665217000","67,584"
85249,"-29,6428157000","-50,5618281000","67,585"
85250,"-29,6422290000","-50,5613392000","67,589"
85251,"-29,6377309000","-50,5500940000","67,590"
85252,"-29,6375353000","-50,5510718000","67,597"
85253,"-29,6359708000","-50,5741489000","67,600"
85254,"-29,6364597000","-50,5639793000","67,606"
85255,"-29,6396866000","-50,5590901000","67,607"
85256,"-29,6481938000","-50,5836340000","67,608"
85257,"-29,6380243000","-50,5507785000","67,610"
85258,"-29,6366553000","-50,5543965000","67,610"
85259,"-29,6378287000","-50,5503873000","67,612"
85260,"-29,6378287000","-50,5502895000","67,612"
85261,"-29,6366553000","-50,5544943000","67,618"
85262,"-29,6372420000","-50,5509740000","67,618"
85263,"-29,6412511000","-50,5644683000","67,622"
85264,"-29,6391977000","-50,5653483000","67,625"
85265,"-29,6441847000","-50,5664240000","67,626"
85266,"-29,6521052000","-50,5823628000","67,628"
85267,"-29,6449669000","-50,5666195000","67,630"
85268,"-29,6378287000","-50,5582101000","67,634"
85269,"-29,6369486000","-50,5547876000","67,636"
85270,"-29,6453581000","-50,5666195000","67,638"
85271,"-29,6417401000","-50,5664240000","67,639"
85272,"-29,6377309000","-50,5583079000","67,643"
85273,"-29,6348952000","-50,5529297000","67,644"
85274,"-29,6366553000","-50,5545921000","67,645"
85275,"-29,6366553000","-50,5542009000","67,646"
85276,"-29,6410556000","-50,5606547000","67,650"
85277,"-29,6468248000","-50,5664240000","67,650"
85278,"-29,6377309000","-50,5483339000","67,651"
85279,"-29,6372420000","-50,5495073000","67,652"
85280,"-29,6404689000","-50,5598724000","67,652"
85281,"-29,6403711000","-50,5597746000","67,653"
85282,"-29,6403711000","-50,5596768000","67,653"
85283,"-29,6372420000","-50,5560588000","67,655"
85284,"-29,6346996000","-50,5633926000","67,656"
85285,"-29,6436957000","-50,5663262000","67,656"
85286,"-29,6415445000","-50,5660328000","67,659"
85287,"-29,6567988000","-50,5928257000","67,660"
85288,"-29,6397844000","-50,5590901000","67,662"
85289,"-29,6371442000","-50,5493117000","67,666"
85290,"-29,6388065000","-50,5474538000","67,668"
85291,"-29,6425223000","-50,5665217000","67,668"
85292,"-29,6377309000","-50,5510718000","67,672"
85293,"-29,6372420000","-50,5489206000","67,674"
85294,"-29,6347974000","-50,5726821000","67,677"
85295,"-29,6376331000","-50,5510718000","67,678"
85296,"-29,6408600000","-50,5602635000","67,681"
85297,"-29,6407622000","-50,5601658000","67,687"
85298,"-29,6378287000","-50,5581123000","67,694"
85299,"-29,6379265000","-50,5650550000","67,701"
85300,"-29,6379265000","-50,5649572000","67,701"
85301,"-29,6452603000","-50,5666195000","67,701"
85302,"-29,6379265000","-50,5506807000","67,703"
85303,"-29,6407622000","-50,5643705000","67,706"
85304,"-29,6372420000","-50,5554721000","67,707"
85305,"-29,6358730000","-50,5735622000","67,712"
85306,"-29,6410556000","-50,5610458000","67,715"
85307,"-29,6348952000","-50,5496051000","67,720"
85308,"-29,6377309000","-50,5578189000","67,722"
85309,"-29,6372420000","-50,5553743000","67,723"
85310,"-29,6363619000","-50,5499962000","67,724"
85311,"-29,6374376000","-50,5485294000","67,732"
85312,"-29,6374376000","-50,5484316000","67,732"
85313,"-29,6394910000","-50,5593835000","67,734"
85314,"-29,6340151000","-50,5519519000","67,735"
85315,"-29,6389043000","-50,5588946000","67,737"
85316,"-29,6450647000","-50,5666195000","67,738"
85317,"-29,6387087000","-50,5588946000","67,739"
85318,"-29,6363619000","-50,5752245000","67,740"
85319,"-29,6366553000","-50,5642727000","67,743"
85320,"-29,6371442000","-50,5492139000","67,746"
85321,"-29,6382198000","-50,5508763000","67,755"
85322,"-29,6428157000","-50,5622192000","67,761"
85323,"-29,6346018000","-50,5498006000","67,763"
85324,"-29,6469226000","-50,5645661000","67,766"
85325,"-29,6357752000","-50,5729755000","67,769"
85326,"-29,6349929000","-50,5634904000","67,769"
85327,"-29,6390021000","-50,5589923000","67,770"
85328,"-29,6384154000","-50,5588946000","67,771"
85329,"-29,6453581000","-50,5783536000","67,772"
85330,"-29,6453581000","-50,5782559000","67,772"
85331,"-29,6422290000","-50,5665217000","67,782"
85332,"-29,6423268000","-50,5614370000","67,782"
85333,"-29,6433046000","-50,5664240000","67,784"
85334,"-29,6364597000","-50,5539076000","67,794"
85335,"-29,6364597000","-50,5538098000","67,794"
85336,"-29,6531808000","-50,5822650000","67,796"
85337,"-29,6437935000","-50,5663262000","67,810"
85338,"-29,6386110000","-50,5477472000","67,813"
85339,"-29,6363619000","-50,5537120000","67,822"
85340,"-29,6468248000","-50,5666195000","67,822"
85341,"-29,6441847000","-50,5633926000","67,827"
85342,"-29,6371442000","-50,5549832000","67,830"
85343,"-29,6395888000","-50,5591879000","67,832"
85344,"-29,6371442000","-50,5494095000","67,835"
85345,"-29,6570922000","-50,5932168000","67,839"
85346,"-29,6369486000","-50,5506807000","67,842"
85347,"-29,6403711000","-50,5644683000","67,842"
85348,"-29,6346996000","-50,5497028000","67,843"
85349,"-29,6388065000","-50,5588946000","67,845"
85350,"-29,6377309000","-50,5582101000","67,846"
85351,"-29,6393932000","-50,5651528000","67,846"
85352,"-29,6393932000","-50,5650550000","67,846"
85353,"-29,6412511000","-50,5645661000","67,846"
85354,"-29,6355797000","-50,5636860000","67,852"
85355,"-29,6405667000","-50,5600680000","67,854"
85356,"-29,6379265000","-50,5482361000","67,857"
85357,"-29,6451625000","-50,5666195000","67,858"
85358,"-29,6417401000","-50,5663262000","67,862"
85359,"-29,6391977000","-50,5593835000","67,867"
85360,"-29,6464337000","-50,5640771000","67,868"
85361,"-29,6371442000","-50,5508763000","67,868"
85362,"-29,6350907000","-50,5532231000","67,869"
85363,"-29,6379265000","-50,5581123000","67,874"
85364,"-29,6378287000","-50,5648594000","67,875"
85365,"-29,6336240000","-50,5728777000","67,877"
85366,"-29,6412511000","-50,5646638000","67,877"
85367,"-29,6346996000","-50,5526364000","67,879"
85368,"-29,6367531000","-50,5546898000","67,880"
85369,"-29,6367531000","-50,5505829000","67,880"
85370,"-29,6387087000","-50,5653483000","67,883"
85371,"-29,6353841000","-50,5534186000","67,885"
85372,"-29,6370464000","-50,5548854000","67,891"
85373,"-29,6357752000","-50,5639793000","67,894"
85374,"-29,6358730000","-50,5736600000","67,897"
85375,"-29,6395888000","-50,5592857000","67,898"
85376,"-29,6397844000","-50,5643705000","67,899"
85377,"-29,6468248000","-50,5667173000","67,900"
85378,"-29,6447714000","-50,5665217000","67,903"
85379,"-29,6381220000","-50,5508763000","67,908"
85380,"-29,6442825000","-50,5664240000","67,914"
85381,"-29,6392955000","-50,5652505000","67,914"
85382,"-29,6440869000","-50,5633926000","67,915"
85383,"-29,6345040000","-50,5498984000","67,915"
85384,"-29,6437935000","-50,5632949000","67,927"
85385,"-29,6529853000","-50,5821672000","67,931"
85386,"-29,6462381000","-50,5667173000","67,931"
85387,"-29,6412511000","-50,5652505000","67,931"
85388,"-29,6412511000","-50,5651528000","67,931"
85389,"-29,6384154000","-50,5652505000","67,933"
85390,"-29,6401755000","-50,5596768000","67,935"
85391,"-29,6401755000","-50,5595791000","67,935"
85392,"-29,6384154000","-50,5479427000","67,936"
85393,"-29,6533764000","-50,5824606000","67,938"
85394,"-29,6435002000","-50,5663262000","67,938"
85395,"-29,6381220000","-50,5587968000","67,941"
85396,"-29,6390021000","-50,5590901000","67,942"
85397,"-29,6423268000","-50,5665217000","67,948"
85398,"-29,6376331000","-50,5573300000","67,949"
85399,"-29,6411534000","-50,5643705000","67,951"
85400,"-29,6438913000","-50,5663262000","67,953"
85401,"-29,6344062000","-50,5724866000","67,953"
85402,"-29,6427179000","-50,5617303000","67,957"
85403,"-29,6427179000","-50,5616325000","67,957"
85404,"-29,6378287000","-50,5504851000","67,958"
85405,"-29,6413489000","-50,5655439000","67,959"
85406,"-29,6424246000","-50,5665217000","67,959"
85407,"-29,6469226000","-50,5668151000","67,960"
85408,"-29,6399799000","-50,5646638000","67,964"
85409,"-29,6371442000","-50,5491161000","67,965"
85410,"-29,6381220000","-50,5651528000","67,967"
85411,"-29,6364597000","-50,5502895000","67,967"
85412,"-29,6364597000","-50,5501918000","67,967"
85413,"-29,6385132000","-50,5478449000","67,972"
85414,"-29,6366553000","-50,5542987000","67,973"
85415,"-29,6376331000","-50,5584056000","67,974"
85416,"-29,6344062000","-50,5630993000","67,974"
85417,"-29,6398822000","-50,5592857000","67,976"
85418,"-29,6390999000","-50,5653483000","67,978"
85419,"-29,6386110000","-50,5589923000","67,978"
85420,"-29,6426201000","-50,5626104000","67,982"
85421,"-29,6362641000","-50,5641749000","67,983"
85422,"-29,6400777000","-50,5594813000","67,985"
85423,"-29,6426201000","-50,5615347000","67,990"
85424,"-29,6375353000","-50,5498984000","67,991"
85425,"-29,6552343000","-50,5919457000","67,991"
85426,"-29,6376331000","-50,5483339000","67,995"
85427,"-29,6376331000","-50,5585034000","67,996"
85428,"-29,6402733000","-50,5597746000","68,001"
85429,"-29,6402733000","-50,5596768000","68,001"
85430,"-29,6373398000","-50,5486272000","68,002"
85431,"-29,6562121000","-50,5927279000","68,002"
85432,"-29,6406644000","-50,5601658000","68,003"
85433,"-29,6347974000","-50,5528319000","68,011"
85434,"-29,6377309000","-50,5579167000","68,012"
85435,"-29,6388065000","-50,5473560000","68,015"
85436,"-29,6412511000","-50,5647616000","68,016"
85437,"-29,6359708000","-50,5641749000","68,021"
85438,"-29,6356774000","-50,5729755000","68,023"
85439,"-29,6393932000","-50,5594813000","68,025"
85440,"-29,6463359000","-50,5636860000","68,025"
85441,"-29,6390999000","-50,5592857000","68,027"
85442,"-29,6350907000","-50,5495073000","68,028"
85443,"-29,6399799000","-50,5593835000","68,028"
85444,"-29,6439891000","-50,5663262000","68,029"
85445,"-29,6392955000","-50,5594813000","68,038"
85446,"-29,6346996000","-50,5527342000","68,039"
